year,month,day,hour,o3ddv,gs,prec,rh,VPD,wetness
1997,6,14,11,NaN,NaN,0,53.395,1.03262880413283,0.004
1997,6,14,12,0.612374807725175,0.623103867844076,0,51.715,1.06663296487556,0.004
1997,6,14,13,0.561538087520259,0.584691189346492,0,46.74,1.19148612195135,0.004
1997,6,14,14,0.591439119300229,0.446891227639651,0,46.445,1.20990304676716,0.004
1997,6,14,15,0.653211669748258,0.618092491571305,0,44.335,1.24983505259525,0.004
1997,6,14,16,0.50340173179073,0.443041392579949,0,42.385,1.27204392990635,0.004
1997,6,14,17,0.780164707538537,0.484808150909645,0,47.375,1.11200567893098,0.004
1997,6,14,18,0.246109479579292,0.206272941516901,0,48.52,1.00839744701657,0.004
1997,6,14,19,0.0581734971258397,0.0876211263330713,0,54.39,0.780566674661779,0.004
1997,6,14,20,0.026725113915177,0.0432249000821529,0,56.68,0.656296779908637,0.004
1997,6,14,21,0.0218802138100245,0.00260080463989905,0,56.55,0.613367351629954,0.004
1997,6,14,22,0.0187794588853687,NaN,0,56.38,0.579651475391396,0.004
1997,6,14,23,-0.0312730148860685,NaN,0,54.555,0.571821909067967,0.004
1997,6,15,0,0.0118308884805767,NaN,0,57.84,0.47294107692764,0.004
1997,6,15,1,-0.00435461911503358,NaN,0,56.005,0.47587269297987,0.004
1997,6,15,2,-0.000377961741151085,-0.00509234530209711,0,61.48,0.419017623401758,0.1505
1997,6,15,3,-0.00161058104912865,-0.00229068253459391,0,63.4,0.381130658874088,1.003
1997,6,15,4,0.00975088179101553,0.00410178029573684,0,71.265,0.285907106514745,1.003
1997,6,15,5,0.0438016063354399,NaN,0,77,0.219661971710803,1.003
1997,6,15,6,0.290297527047913,NaN,0,74.85,0.286110862051541,0.7155
1997,6,15,7,1.22034293879495,NaN,0,69.98,0.426314637157828,0.004
1997,6,15,8,1.399641740016,0.993819149376311,0,58.095,0.695661185212113,0.004
1997,6,15,9,0.57506691808858,0.68645118357437,0,52.165,0.868300669068072,0.004
1997,6,15,10,0.369303985722784,0.604157429541283,0,46.38,1.0414241220612,0.004
1997,6,15,11,0.335295432797646,0.62882224940131,0,42.13,1.2204207952008,0.004
1997,6,15,12,0.293413168352761,NaN,0,38.285,1.37568828512065,0.004
1997,6,15,13,0.411320852073856,NaN,0,36.28,1.5134345726327,0.004
1997,6,15,14,0.423504476341675,0.578903456540917,0,34.87,1.61452183291547,0.004
1997,6,15,15,0.273094433604594,0.489318617323896,0,34.39,1.67867352137063,0.004
1997,6,15,16,0.199732906812429,0.357276306790553,0,33.205,1.70844723967169,0.004
1997,6,15,17,0.100617968003452,0.247443695458463,0,32.855,1.6913325126488,0.004
1997,6,15,18,0.11882438137246,0.159978072239482,0,36.5,1.52277650366955,0.004
1997,6,15,19,0.076066703751179,0.0295086509962918,0,43.6,1.20288761687229,0.004
1997,6,15,20,0.0313419612420805,0.0179806647692138,0,51.135,0.952630820852558,0.004
1997,6,15,21,0.110409227323628,0.0235537366388548,0,56.125,0.831221404561036,0.004
1997,6,15,22,0.0685877168872851,-0.0322732646717418,0,64.13,0.646316802718255,0.004
1997,6,15,23,0.0396196268968398,-0.0115417968620759,0,70.33,0.51282592787666,0.004
1997,6,16,0,0.0658744769874477,0.0110983784564628,0,73.75,0.438783309016922,0.004
1997,6,16,1,-0.0213038229376258,0.0151916858287013,0,75.05,0.410203243342159,0.004
1997,6,16,2,0.0275261044176707,0.000622184495964801,0,77.65,0.353677260530852,0.004
1997,6,16,3,0.0590184921763869,-0.00198498051267844,0,81.2,0.284012986866229,0.5985
1997,6,16,4,0.0651880029261156,-0.026299881944801,0,82.65,0.262989549616329,0.669
1997,6,16,5,0.078734693877551,-0.0178003351320527,0,82.8,0.26967941244573,0.191
1997,6,16,6,0.450979228486647,0.141511113139897,0,80.8,0.330566969238612,0.004
1997,6,16,7,0.365853658536585,0.251153717434027,0,79.7,0.378389498679202,0.004
1997,6,16,8,NaN,NaN,0,74.05,0.547515547093045,0.004
1997,6,16,9,0.645368620037807,0.704753443926782,0,70.7,0.67380448251512,0.004
1997,6,16,10,0.445714285714286,0.431480036240379,0,69.73,0.731210723553126,0.004
1997,6,16,11,0.61432044198895,0.760464766372351,0,63.755,0.978040361269363,0.004
1997,6,16,12,0.461870047543582,0.574608523565616,0,57.085,1.23576747966154,0.004
1997,6,16,13,0.377782319877363,0.508080255838154,0,52.745,1.42857119244468,0.004
1997,6,16,14,0.392427385892116,0.456206603965441,0,47.78,1.61805516735117,0.004
1997,6,16,15,0.28027397260274,0.333995113441798,0,51.065,1.48836858419404,0.004
1997,6,16,16,0.132131578947368,0.303679335078164,0,57.41,1.20598738379428,0.1305
1997,6,16,17,0.0923678929765886,0.126113416313818,0,59.525,1.12408140212088,0.004
1997,6,16,18,-0.134006920415225,NaN,0.508,71.86,0.72227846597629,0.5335
1997,6,16,19,0.0149342105263158,NaN,5.08,93.55,0.130364508091449,1.002
1997,6,16,20,0.0807021276595745,NaN,3.81,96.75,0.0623744816861176,1.002
1997,6,16,21,0.237675,NaN,3.556,98.7,0.0254687612638254,1.002
1997,6,16,22,0.05796328125,NaN,1.524,98.9,0.0215576876824863,1.002
1997,6,16,23,NaN,NaN,2.286,99.1,0.0174849403556796,1.002
1997,6,17,0,0.409879518072289,NaN,0.254,99.5,0.0096510401559359,1.002
1997,6,17,1,-0.0884137203166227,NaN,2.286,99.65,0.00684083381647849,1.002
1997,6,17,2,0.646439306358382,NaN,0.254,99.8,0.00394571036910963,1.002
1997,6,17,3,0.156752127056154,-0.0196135217646625,0,98.85,0.0213369278737166,1.002
1997,6,17,4,0.122751839858699,-0.0132740386083404,0,99.1,0.0162678934068492,1.002
1997,6,17,5,0.195826658696952,0.00114480208546781,0,98.9,0.0195983707040751,1.002
1997,6,17,6,0.268052884615385,0.0203555654115183,0,98.25,0.0315969032862798,0.884
1997,6,17,7,0.589284507042254,0.367515170895031,0,94.2,0.110686771506201,0.004
1997,6,17,8,0.714663738676915,0.918704554161861,0,82.85,0.359606609791195,0.004
1997,6,17,9,0.785269396551724,0.810754754838047,0,77.3,0.485779215835455,0.004
1997,6,17,10,0.606251308900524,0.661200406378543,0,67.345,0.761870705020421,0.004
1997,6,17,11,0.632715920915713,NaN,0,62.46,0.911467744489399,0.004
1997,6,17,12,0.6428370273794,NaN,0,58.86,1.06961102779533,0.004
1997,6,17,13,0.526414207364847,0.834687085524574,0,50.3,1.36857164859597,0.004
1997,6,17,14,0.572513601741023,0.678589044779013,0,55.545,1.2098372860724,0.004
1997,6,17,15,0.751090433265484,0.675526269995194,0,61.885,1.01557823458664,0.004
1997,6,17,16,0.232031334739379,0.203980792108105,0,65.61,0.878737109653524,0.004
1997,6,17,17,0.518854781582054,0.366479959130708,0,66.01,0.858238698078739,0.004
1997,6,17,18,0.255004519433564,0.177014715538585,0,66.145,0.846893346562345,0.004
1997,6,17,19,0.0309506645056726,0.0134499630096286,0,73.1,0.622450449105579,0.004
1997,6,17,20,0.0260659136212625,0.00395211609300728,0,77.5,0.493997008961469,0.004
1997,6,17,21,0.0258178655068585,-0.00869770672920023,0,85,0.309929160265641,0.004
1997,6,17,22,0.0162452198185625,-0.00354563087787109,0,91.35,0.170357067185886,0.004
1997,6,17,23,0.199042521994135,0.00835932686604379,0,93.7,0.120712760712199,0.004
1997,6,18,0,0.206671348314607,0.0010517762263316,0,95.2,0.0906034664138198,0.004
1997,6,18,1,0.167527642741397,-0.00110336923410555,0,96.3,0.0694731262237051,0.4605
1997,6,18,2,0.121199693463858,NaN,0,95.65,0.081282554983187,1.002
1997,6,18,3,0.307461459680897,0.00108656522444914,0,94.4,0.103847297687438,1.002
1997,6,18,4,0.455273169989347,NaN,0.762,95.75,0.0790057208042977,1.002
1997,6,18,5,0.533656030940295,NaN,2.54,97.75,0.0411555036441043,1.002
1997,6,18,6,0.117878259838786,NaN,5.08,99,0.0180581890727195,1.002
1997,6,18,7,-0.569233575774862,NaN,0.254,99.4,0.0109366202547238,1.002
1997,6,18,8,-0.49421381337252,0.082256200249523,0,99.35,0.012081789488967,1.002
1997,6,18,9,0.481442708333333,NaN,5.334,99.4,0.011567215209875,0.4465
1997,6,18,10,0.382720173885043,NaN,0.254,99.55,0.0090635225883857,1.002
1997,6,18,11,0.577871825876663,0.000101944109341617,0,98.45,0.0342285683282237,0.5345
1997,6,18,12,1.19736801541426,0.000225544307430605,0,90.15,0.255849778921711,0.004
1997,6,18,13,1.24681064383265,0.000334525889938608,0,83.85,0.435235213332301,0.004
1997,6,18,14,0.949211666666667,-0.000484530084637104,0,75.5,0.701780026807548,0.004
1997,6,18,15,0.730279659544902,NaN,19.3,84,0.410506452353973,0.672
1997,6,18,16,0.472398185989819,NaN,0.508,98.1,0.0394241546807214,1.002
1997,6,18,17,0.474159365620183,0.000303638990695227,0,98.6,0.0298587149223829,1.002
1997,6,18,18,0.398958605949577,-0.000426392708779064,0,98.35,0.0342898985330708,0.6745
1997,6,18,19,0.292291122715405,0.0380321210040263,0,98.6,0.0264670445598035,0.6585
1997,6,18,20,0.230410662824207,0.00244925610474516,0,99.2,0.0147083053645748,1.002
1997,6,18,21,0.217788261824224,0.00630318308758853,0,99.05,0.0170803054426151,1.002
1997,6,18,22,0.255612213925818,-0.00949317665574256,0,99.1,0.0158475113762801,1.002
1997,6,18,23,0.160818534324523,-0.0107772737113814,0,98.5,0.0258767782206215,1.002
1997,6,19,0,0.425904869762174,-0.00242962119927052,0,97.95,0.034536797691261,0.9025
1997,6,19,1,0.41424443237371,-0.00662383508504804,0,97.9,0.0340739947390335,1.002
1997,6,19,2,0.475707808564232,-0.000689877246655326,0,98.1,0.0306564147989526,1.002
1997,6,19,3,0.364950884086444,-0.00551580820944885,0,98.35,0.0267696328316804,1.002
1997,6,19,4,0.301458310626703,-0.0185787888367454,0,98.6,0.0220990002768134,1.002
1997,6,19,5,0.292127529123237,-0.0108057061259005,0,97.7,0.0346141689711475,1.002
1997,6,19,6,0.850309538850284,0.180982232774489,0,94.95,0.077675963477752,0.3685
1997,6,19,7,0.705092511013216,0.66758810542209,0,86.45,0.219292233756814,0.004
1997,6,19,8,1.25156596794081,0.968072924152489,0,77.6,0.40036057701059,0.004
1997,6,19,9,1.19306532663317,0.874071651607756,0,73.5,0.517366826558074,0.004
1997,6,19,10,1.24166765932102,1.09450980245078,0,63.485,0.795060975418295,0.004
1997,6,19,11,1.27357308584687,0.994992739671032,0,55.82,1.05943286842641,0.004
1997,6,19,12,1.05283018867925,0.769651632330065,0,53.305,1.19739895329723,0.004
1997,6,19,13,0.872174353775976,0.586865100473442,0,51.125,1.30210811000956,0.004
1997,6,19,14,0.810784123910939,0.597414417118758,0,50.63,1.36339577998924,0.004
1997,6,19,15,0.628436293436293,0.469209826679917,0,53.5,1.27424410349974,0.004
1997,6,19,16,0.825203883495146,0.52185177855058,0,53.57,1.27782110257149,0.004
1997,6,19,17,0.360693283231564,0.292019465719779,0,52.7,1.3192059052164,0.004
1997,6,19,18,0.262008,0.133849635670126,0,56.745,1.15734919062449,0.004
1997,6,19,19,0.0377166874645491,NaN,0,64.675,0.819535081434035,0.004
1997,6,19,20,0.0233612368856985,NaN,0,69.62,0.640322512763857,0.5405
1997,6,19,21,0.0169050366748166,NaN,0,74.2,0.550554896166472,0.004
1997,6,19,22,0.106598499061914,0.00200295902930204,0,78.55,0.457202124662129,0.004
1997,6,19,23,NaN,NaN,0,81.35,0.397200834656408,0.008
1997,6,20,0,0.0385678117704133,NaN,0,83.85,0.331720441212537,0.839
1997,6,20,1,0.0952838514266503,NaN,0,88.65,0.221829546364563,1.002
1997,6,20,2,0.0542303354902553,-0.00344661094379401,0,90.45,0.189287084683261,1.002
1997,6,20,3,0.0250231987922352,-0.0100287203498036,0,91.9,0.16134177718968,1.002
1997,6,20,4,0.0776043218176109,-0.000182817622913218,0,93.75,0.121984914881834,1.002
1997,6,20,5,0.148781748600173,-0.0235334244755426,0,96.2,0.0717886790593022,1.002
1997,6,20,6,0.472385213261047,0.00795055496492618,0,94.45,0.111463817146281,0.582
1997,6,20,7,1.31497844429552,0.000379349018712067,0,90.75,0.204148986202789,0.004
1997,6,20,8,1.66673352628108,-0.000636851650674057,0,82.7,0.445057608501371,0.313
1997,6,20,9,1.13255746304554,0.000392004556622788,0,72.35,0.788593155359659,0.004
1997,6,20,10,0.577873996821878,0.296736520941852,0,70.7,0.868038205654195,0.0495
1997,6,20,11,0.715266756280069,0.320621514314852,0,75.2,0.728288283255103,0.092
1997,6,20,12,1.34527740160644,0.775836880790307,0,76.15,0.708028743279671,0.706
1997,6,20,13,0.959208255213522,0.724569359713698,0,65.84,1.12758046243295,0.4025
1997,6,20,14,0.671071956847844,0.609025881972373,0,65.915,1.12530741757445,0.4135
1997,6,20,15,0.856414626974969,0.57125069270289,0,63.335,1.23153846587147,0.142
1997,6,20,16,0.865632781151617,0.522352077020987,0,66.945,1.07458102910234,0.01
1997,6,20,17,0.447986268385078,0.233354403027732,0,72.75,0.811252245683419,0.0545
1997,6,20,18,0.248053239913378,0.0855959383513803,0,76.6,0.680764240992468,0.004
1997,6,20,19,0.174139748604959,0.0179625702915081,0,82.95,0.466486203829256,0.4955
1997,6,20,20,0.192135728651707,0.0484899973378451,0,80.15,0.528054633164565,1.002
1997,6,20,21,0.0246281530667584,NaN,0,79.25,0.527484431390515,1.002
1997,6,20,22,0.000316294409706821,NaN,0,82.6,0.426084068571426,1.002
1997,6,20,23,NaN,NaN,0,82.75,0.418100174128162,1.002
1997,6,21,0,0.0375908672566372,NaN,0,87.05,0.29467445331319,1.002
1997,6,21,1,0.0583320775974369,0.0209851423962383,0,87.15,0.286727499300541,1.002
1997,6,21,2,0.0512685239645947,0.00436949899181375,0,86.55,0.299602283669217,1.002
1997,6,21,3,0.0077542610301598,-0.0143376526598474,0,90.05,0.212225512457702,1.002
1997,6,21,4,0.0378034789701397,-0.0183559397595274,0,92.6,0.156386401236054,1.002
1997,6,21,5,0.0698461962351043,-0.020213147144607,0,94.7,0.1122899776095,1.002
1997,6,21,6,0.51916858625218,0.0560887361566914,0,93.55,0.146316452343856,1.002
1997,6,21,7,1.23342616295884,0.516935047616488,0,89.6,0.260347139638847,0.9615
1997,6,21,8,1.78308570726916,0.956223658189879,0,82.65,0.486896910353147,0.0405
1997,6,21,9,1.19921272733744,0.106717819719954,0,72.35,0.848640066149395,0.185
1997,6,21,10,0.811839372913669,1.17710784093975,0,64.915,1.12213658567274,0.518
1997,6,21,11,0.736306115897052,1.08666617578842,0,59.21,1.38236254379963,0.0775
1997,6,21,12,0.551653296936765,0.818654648281019,0,56.345,1.53969658506329,0.1065
1997,6,21,13,0.736334413634233,0.894732966769193,0,55.245,1.5993631244871,0.063
1997,6,21,14,0.78410643963794,0.987113256069172,0,52.275,1.75416858147174,0.107
1997,6,21,15,0.449107264941888,0.731188437873871,0,51.22,1.79383574778764,0.1155
1997,6,21,16,0.772807593275105,0.614197641401035,0,52.965,1.73420260820315,0.015
1997,6,21,17,0.378450130816441,0.473264978445577,0,59.115,1.42257712612161,0.072
1997,6,21,18,0.254827594544927,0.309529864365501,0,61.365,1.27678264378846,0.065
1997,6,21,19,0.086829030099528,0.106585798100749,0,64.12,1.09545041833065,0.004
1997,6,21,20,0.0714793589240134,0.00756086665734099,0,72.1,0.780313607167375,0.5055
1997,6,21,21,0.0649854819794678,0.0352513605435565,0,76.4,0.627042843293913,0.8005
1997,6,21,22,0.0109869914646223,0.0694082893790803,0,77.7,0.575523536831731,0.448
1997,6,21,23,NaN,NaN,0,76.55,0.610347704530081,0.9285
1997,6,22,0,-0.0499315606546572,0.014832519085439,0,78.25,0.558714904541077,0.6905
1997,6,22,1,0.0711784670075606,0.0333568896176534,0,78.9,0.548217738581705,0.937
1997,6,22,2,0.0229327795631811,0.000968307195581936,0,84.5,0.370654037421994,1.002
1997,6,22,3,0.075560707936308,-0.0289232704739202,0,89.65,0.232403488423045,1.002
1997,6,22,4,0.101902548805497,-0.00925792048152268,0,92.55,0.162048794028953,1.002
1997,6,22,5,0.337095798149109,0.0543710900073201,0,91.35,0.191685513357552,1.002
1997,6,22,6,0.537522347349057,0.148707998419983,0,90.1,0.223691315786636,1.002
1997,6,22,7,0.809306860568332,0.539693051550482,0,89.7,0.239288381203057,0.379
1997,6,22,8,0.855098523837695,0.451208848606005,0,89.65,0.242399162641716,0.595
1997,6,22,9,0.642155788980357,-0.000600982047171008,0,93.45,0.150311306894464,0.987
1997,6,22,10,0.230584009386765,NaN,0,92.1,0.17980008859553,1.002
1997,6,22,11,1.12571424796708,1.51359407791929,0,71.08,0.780865633981351,0.1335
1997,6,22,12,0.632458145653741,0.835222346845641,0,47.385,1.55413991731359,0.004
1997,6,22,13,NaN,0.843617413898381,0,37.175,1.97495518713357,0.004
1997,6,22,14,NaN,0.30877750722599,0,34.865,2.08534600414223,0.004
1997,6,22,15,NaN,7.40983848749874,0,36.3,2.03759871245947,0.004
1997,6,22,16,0.233092309463354,-0.120786216330252,0,38.84,1.91336821085623,0.0365
1997,6,22,17,0.833305641034979,0.242958840460572,0,45.09,1.62829108232855,0.004
1997,6,22,18,0.00208697741109702,0.162815251199379,0,47.345,1.4421435302988,0.004
1997,6,22,19,0.0625850538297577,0.0202888445465792,0,55.4,1.09694021665546,0.004
1997,6,22,20,0.12192785584179,0.0480504696764471,0,63.21,0.814571264797848,0.004
1997,6,22,21,0.0845135054720137,NaN,0,62.835,0.785470230836894,0.8955
1997,6,22,22,0.0414934342496091,NaN,0,61.79,0.788346008752317,0.977
1997,6,22,23,NaN,NaN,0,58.195,0.856607937232526,0.2635
1997,6,23,0,0.0372797983357666,NaN,0,56.08,0.873349471401124,0.4935
1997,6,23,1,0.0299579824667577,NaN,0,57.72,0.759465789204269,1.002
1997,6,23,2,0.0179394596087555,NaN,0,72.25,0.449436447940837,1.002
1997,6,23,3,0.157796944974221,0.0971056457907929,0,62.82,0.657381175651061,1.002
1997,6,23,4,0.0837784700454489,-0.0200284543746259,0,67.95,0.564135502753324,0.0715
1997,6,23,5,0.144161795548884,0.0294329419662308,0,71.8,0.504395090906798,0.004
1997,6,23,6,0.279092987175531,0.115312119972436,0,73.7,0.500457108141794,0.004
1997,6,23,7,0.380104455492877,0.338620820344195,0,69.825,0.651930866797149,0.004
1997,6,23,8,0.459270029653183,0.724746464790592,0,55.635,1.08973582231602,0.004
1997,6,23,9,0.623522003189645,0.577608506585851,0,48.495,1.36149944952188,0.004
1997,6,23,10,0.725980183784459,0.638475819246705,0,45.77,1.54806853352998,0.004
1997,6,23,11,0.301527137477093,0.369459488352839,0,39.175,1.87184677069865,0.004
1997,6,23,12,0.685892508071778,0.550418002635423,0,36.89,1.9413478796676,0.004
1997,6,23,13,0.477940697153933,0.393021746029898,0,36.435,1.98414335657863,0.004
1997,6,23,14,0.446731099683005,0.321871233256059,0,36.84,2.01486326330643,0.004
1997,6,23,15,0.569831350160789,0.430837860573788,0,37.085,2.03960442390244,0.004
1997,6,23,16,NaN,NaN,0,37.4,1.95708111527643,0.004
1997,6,23,17,NaN,NaN,0,45.2,1.56785601087643,0.004
1997,6,23,18,-0.00618850286948753,0.00785465240281043,0,45.575,1.57977569783102,0.004
1997,6,23,19,0.00510916949196408,0.000426972337415415,0,46.225,1.37925250125755,0.004
1997,6,23,20,0.0292064917151229,NaN,0,51.88,1.03683432010937,0.8815
1997,6,23,21,-0.0233258279652361,NaN,0,56.785,0.890772682603114,1.002
1997,6,23,22,-0.00993855941476594,NaN,0,61.07,0.778657761909751,1.002
1997,6,23,23,NaN,NaN,0,63.415,0.673323783981136,1.002
1997,6,24,0,-0.0736958712833561,NaN,0,66.9,0.615938284543791,1.002
1997,6,24,1,-0.0233603937458244,NaN,0,59.505,0.766208475200347,0.9795
1997,6,24,2,0.0296221813675237,NaN,0,59.365,0.806058477062067,0.0745
1997,6,24,3,0.033672229058866,0.0155892951474148,0,63.235,0.714382586364476,0.004
1997,6,24,4,0.0584156483622061,0.0242578298797602,0,63.8,0.705223186133376,0.004
1997,6,24,5,0.0552491634086146,-0.0108795483555665,0,68.325,0.596984555563233,0.004
1997,6,24,6,0.132862793659779,NaN,0,74.15,0.484381710020541,0.004
1997,6,24,7,0.911353642881209,0.0534456969278978,0,76.65,0.493939527809943,0.004
1997,6,24,8,1.41135478705984,0.431113727315721,0,74.55,0.667857405547079,0.004
1997,6,24,9,1.08201567927313,0.707791913093908,0,67.575,1.03299228269386,0.0115
1997,6,24,10,0.672624462534891,0.669666431695615,0,62.855,1.26276871524867,0.0425
1997,6,24,11,0.617824247338656,0.690115181201352,0,61.65,1.36429068786673,0.133
1997,6,24,12,0.857091764158648,0.843710116046285,0,61.34,1.42252429093976,0.0815
1997,6,24,13,0.593387496169003,0.659680761400857,0,61.555,1.41584930504311,0.2005
1997,6,24,14,0.364160574012006,NaN,1.27,81.8,0.557090297835547,0.8205
1997,6,24,15,0.455642585551331,NaN,5.08,93.85,0.15457289152845,1.002
1997,6,24,16,0.42954450301124,NaN,1.016,92.45,0.194879318200465,1.002
1997,6,24,17,0.685371776417717,0.220193922870891,0,88.85,0.294896532425091,1.002
1997,6,24,18,0.233087733178862,NaN,0,90.05,0.261370062007352,0.923
1997,6,24,19,0.0504590533713625,NaN,0,96.15,0.0977823309365056,1.002
1997,6,24,20,0.10811283006588,NaN,0,97.4,0.0622460006523791,1.002
1997,6,24,21,0.0895890213741792,NaN,0,93.75,0.150932928083758,1.002
1997,6,24,22,0.170588260305717,NaN,0,92.15,0.192180073127613,1.002
1997,6,24,23,NaN,NaN,0,92.95,0.174446142413141,1.002
1997,6,25,0,0.0998468949110224,NaN,0,92.6,0.177220287331852,1.002
1997,6,25,1,0.124839022270505,NaN,0,91.6,0.194142983408268,1.002
1997,6,25,2,0.119451391244665,NaN,0,90.9,0.20707110955298,1.002
1997,6,25,3,0.111954199279477,NaN,0,92.5,0.163991165471062,1.002
1997,6,25,4,NaN,NaN,0,92.1,0.168229952500703,1.002
1997,6,25,5,NaN,NaN,0,91.7,0.177192408290762,1.002
1997,6,25,6,NaN,NaN,0,91.2,0.197828752876682,1.002
1997,6,25,7,NaN,NaN,0,87.45,0.324039710257886,0.144
1997,6,25,8,0.868486070102075,1.07732188825888,0,79.25,0.594729527406357,0.3875
1997,6,25,9,1.37854897383163,0.976305969383672,0,76.15,0.741162746202527,0.3255
1997,6,25,10,1.16728764196267,0.84059684348641,0,74.3,0.844453397934218,0.216
1997,6,25,11,0.858181567109086,0.993773216105378,0,64.205,1.27413533770818,0.6185
1997,6,25,12,0.688080522281619,0.87259409373189,0,61.515,1.41258655404392,0.2305
1997,6,25,13,0.694840782386847,0.801551785089795,0,59.905,1.5046827550683,0.2265
1997,6,25,14,0.619672447363069,0.755302241885543,0,56.565,1.64974173024566,0.1885
1997,6,25,15,0.564160720447942,0.660322743519995,0,57.215,1.65264048792157,0.263
1997,6,25,16,1.03703857053816,0.65301797246982,0,59.195,1.55425875893411,0.2705
1997,6,25,17,0.829831062558701,0.333430459985653,0,59.67,1.52060155775654,0.238
1997,6,25,18,0.218080413003073,0.196365131514448,0,64.905,1.23955155255815,0.3485
1997,6,25,19,0.297224903352187,NaN,14.22,74.825,0.768875574929332,0.2905
1997,6,25,20,-0.0793849570994543,NaN,17.528,98,0.0416970164399701,1.003
1997,6,25,21,-0.0147310321445132,NaN,6.096,99.9,0.00210370082795089,1.003
1997,6,25,22,0.290574483642413,NaN,4.318,100.65,-0.0141363008705789,1.003
1997,6,25,23,NaN,NaN,4.318,99.65,0.00748967449253496,1.003
1997,6,26,0,-0.217740911255755,NaN,0.254,99.5,0.0104724074435071,1.003
1997,6,26,1,0.239818641742411,0.00203240894917728,0,100.15,-0.00308998486180758,1.0025
1997,6,26,2,0.333001902518572,NaN,0.254,100.7,-0.01449139928104,1.002
1997,6,26,3,0.337003476933514,-0.00502488685706073,0,101.05,-0.0217014106687689,1.002
1997,6,26,4,0.207459027055151,-0.0310226600011921,0,101.05,-0.0215619294263631,1.003
1997,6,26,5,0.270137932596485,0.0366328813202508,0,100.85,-0.0172485207486014,1.003
1997,6,26,6,0.362017463235294,0.034784361373246,0,100.05,-0.0010145287945478,1.003
1997,6,26,7,0.656797720649459,0.142380534100199,0,99.65,0.0071286995570847,1.003
1997,6,26,8,1.04496279254715,0.0119350050748194,0,100,-1.93006997496921e-05,0.6665
1997,6,26,9,0.871610431169998,-0.0521205067784555,0,100.3,-0.00622682058526675,0.9265
1997,6,26,10,0.735105492297388,NaN,0.762,99.05,0.0202506477171337,0.998
1997,6,26,11,0.792066095949939,0.672550635801287,0,93.65,0.127292383580867,0.5055
1997,6,26,12,0.673840130023641,0.418657263097714,0,92.25,0.158077504381916,0.648
1997,6,26,13,NaN,NaN,0,91.6,0.178663284481818,0.3405
1997,6,26,14,NaN,NaN,0,88.3,0.248556673816198,0.081
1997,6,26,15,1.17089679118774,0.476028123121602,0,89.95,0.216410613954402,0.004
1997,6,26,16,1.32055073941866,1.00644367038991,0,84.15,0.38138627381552,0.241
1997,6,26,17,0.77265168128655,0.468648100422702,0,80.3,0.491127229468431,0.089
1997,6,26,18,0.716355770614477,0.491953416343974,0,72.95,0.661424143291358,0.044
1997,6,26,19,0.207765609081647,0.0838838846741603,0,76.25,0.528788674452059,0.004
1997,6,26,20,0.138130396459922,0.0639211470859996,0,79,0.442808285393358,0.004
1997,6,26,21,0.189823683400062,0.106210499864049,0,78.45,0.435620644601256,0.004
1997,6,26,22,0.208752333177788,0.0194522101301596,0,83.55,0.31500377618086,0.004
1997,6,26,23,NaN,NaN,0,87.5,0.229226183375103,0.004
1997,6,27,0,0.00550426785517576,-0.0029730868895412,0,87.55,0.222204482767335,0.004
1997,6,27,1,0.0148046808018257,-0.0258376449969726,0,87.65,0.214228123530868,0.993
1997,6,27,2,0.0576284015655865,0.000946309050134247,0,86.7,0.219317890524898,1.002
1997,6,27,3,0.10618980215599,0.0132277769712635,0,83.5,0.260704524818395,1.002
1997,6,27,4,0.0801538660010198,0.0805076119975164,0,78.95,0.318554388779679,1.002
1997,6,27,5,0.0675358293084055,0.0406787245612546,0,81.15,0.274940345363967,1.002
1997,6,27,6,0.286891336548625,0.231792063458687,0,75.05,0.398074744097076,0.64
1997,6,27,7,0.545800035892618,0.581157097899041,0,70.205,0.519451136412189,0.004
1997,6,27,8,0.56675023315907,0.699211880179403,0,65.28,0.666721276181217,0.004
1997,6,27,9,0.525241851940394,0.918064245449303,0,59.185,0.858377689523652,0.004
1997,6,27,10,0.593677426846261,0.788234964834437,0,50.975,1.11288627327031,0.004
1997,6,27,11,0.634156662634411,0.779677948126124,0,43.49,1.38333142890118,0.004
1997,6,27,12,0.765023053716606,0.84710501034234,0,38.74,1.61379462135537,0.004
1997,6,27,13,0.504304368323995,0.853005216619754,0,36.56,1.75033332988367,0.004
1997,6,27,14,0.346478075049622,0.538440540083109,0,35.23,1.8580250362769,0.004
1997,6,27,15,0.460577057817886,0.54935423868218,0,35.685,1.86621601098831,0.004
1997,6,27,16,0.387065148951934,0.46286965735006,0,35.97,1.86808395479401,0.004
1997,6,27,17,0.408186302730649,0.292380546589281,0,36.06,1.85655451160104,0.004
1997,6,27,18,0.0841716521654164,0.0658161660744437,0,38.835,1.7017581477153,0.004
1997,6,27,19,0.0120729408165652,0.00420086923599219,0,43.02,1.44855757748737,0.004
1997,6,27,20,0.0133142055994516,0.00361847140000188,0,46.2,1.24673545426146,0.004
1997,6,27,21,0.0201616234294013,0.000479709004222627,0,52.1,1.00289875253746,0.004
1997,6,27,22,0.00815704330336183,NaN,0,56.575,0.835278590217073,0.004
1997,6,27,23,NaN,NaN,0,59.42,0.724192223026398,0.004
1997,6,28,0,0.0259898887060333,NaN,0,60.155,0.687142121684941,0.004
